genre,mfcc,stft,chromagram,mel,contrast,tonnetz,emotion
0,-7.2565956,0.5392858,0.4722568,2.120344,23.28043538819104,-0.01642544079993277,0
0,-7.72061,0.43068466,0.40839565,1.4711816,23.128049916174234,0.002749787315545831,0
0,-7.340293,0.41579664,0.4747747,1.7455008,22.11548506925999,0.014368275706689823,0
0,-7.3865647,0.32423103,0.4691228,1.004271,22.553373313889754,-0.022577185960580406,0
0,-6.9730883,0.5273055,0.40430465,1.9505869,24.786525826197355,0.0016694549421233313,0
0,-7.42114,0.41641808,0.47629127,1.4905282,22.999378025276005,0.0023766747586935794,0
0,-7.426062,0.5137252,0.45850027,2.341828,22.878108819385748,-0.007483399475697807,0
0,-7.2846894,0.46974865,0.44453874,1.5445127,23.28863054418289,0.019988120534272073,0
0,-6.899614,0.4295864,0.422529,1.4890517,24.691734988412957,-0.0015693343050972146,0
0,-7.293763,0.38197893,0.42791417,1.2891986,24.48348394468389,-0.006648100213748458,0
0,-7.105899,0.38424212,0.39850342,1.5927665,24.52542832927116,0.005168483121472754,0
0,-6.6096625,0.5656206,0.41417608,2.3863392,23.885459218230658,-0.00723601628366763,0
0,-7.5453734,0.5313163,0.41653422,2.72235,23.708292960963753,0.0045623689544459665,0
0,-6.9424553,0.556747,0.42413795,2.8541007,24.089122929014614,-0.009916103083521184,0
0,-7.712686,0.4255265,0.5083425,1.6075763,21.719670170563298,-0.001016740883946702,0
0,-7.548766,0.40698913,0.48442724,1.7177551,22.324475059298624,0.0022890984766244086,0
0,-7.232755,0.4208524,0.4520277,1.5826976,23.222904967647928,-0.004612780489864807,0
0,-6.544707,0.5255441,0.4167497,2.323523,24.33163320404492,0.020381019293731647,0
0,-7.7532997,0.49607867,0.4709052,1.7875819,22.946287363747803,0.013550467743816401,0
0,-7.2836714,0.45042285,0.46644008,1.8372395,22.79948072701765,-0.0012974358128437166,0
0,-7.4241614,0.4085763,0.44436562,1.661876,23.08581561721045,0.0066237019929553725,0
0,-7.41037,0.40629444,0.39941886,1.3832989,24.732974774657645,1.5009534975930165e-05,0
0,-7.453223,0.6220764,0.4533144,3.0234015,23.04568591151412,0.017763609875648272,0
0,-7.6498175,0.36703998,0.38745317,1.1042978,24.561849321270387,-0.017543475193176703,0
0,-5.8732767,0.46114466,0.48646727,1.7465175,22.116205387893377,-0.004372721410285849,1
0,-6.2513375,0.43089426,0.45741805,1.4758568,23.410458547625126,-0.0039217731084201035,1
0,-6.5611277,0.312777,0.48598087,0.7930337,21.63855185999831,0.0003642958189538703,1
0,-6.154442,0.35843498,0.50006,0.9230746,22.37292926180723,0.0007479353418238787,1
0,-5.6697917,0.41368812,0.44274256,1.2725642,22.537186417113197,-0.016642254696978328,1
0,-7.02824,0.33166823,0.4373759,0.8295432,22.589959674228243,0.0038310503158636468,1
0,-6.729033,0.29105046,0.4749521,0.61161566,21.687375557419216,-0.0056616984245179205,1
0,-4.540629,0.6515712,0.4953419,2.7433436,21.404224481521716,-0.0057217307196593395,1
0,-7.0209107,0.27783293,0.47417715,0.5252036,22.906127802578137,-0.010887546005643805,1
0,-6.918586,0.21483977,0.48117673,0.38548797,21.39984371594117,0.013473083700379017,1
0,-6.995074,0.34707707,0.47661686,1.0804268,22.381887121327985,-0.00839537013520745,1
0,-6.1957207,0.37971807,0.4047941,1.1112942,23.5731216417234,-0.01068436935375054,1
0,-5.4969244,0.41490063,0.5198787,0.92021084,21.996042485129212,-0.00458365694119036,1
0,-6.0602546,0.33810434,0.4511093,1.0701134,23.625725546192825,-0.01851645761800849,1
0,-7.510414,0.22900683,0.42888567,0.38631368,24.451792599000612,0.008256222628960074,1
0,-6.7010207,0.48392993,0.5237306,1.3534834,22.081465685070018,-0.01582626074987854,1
0,-7.61528,0.3617841,0.49816525,0.3550704,22.439153813498997,0.011215189833579884,1
0,-6.39969,0.41274554,0.48368454,0.7123387,22.72128266711571,-0.008455566284651763,1
0,-5.265565,0.70397645,0.53018725,2.2441492,20.751763985796718,0.0009805795653755674,1
0,-6.8638678,0.48910186,0.5263139,1.0432808,21.56906468466762,-0.012890721305579403,1
0,-7.169095,0.32430947,0.53602844,0.34172186,21.237190668535504,-0.00645664631582754,1
0,-6.3253145,0.471552,0.5279955,0.7538043,21.34879841035146,-0.013329064756644617,1
0,-6.7441626,0.33126265,0.52686495,0.5842798,21.23574881486491,-0.005933340941436052,1
0,-4.7541947,0.69238114,0.48994792,1.9871464,21.04988821298006,-0.01355786309103016,1
0,-5.472934,0.39122733,0.4830463,1.3299311,23.083591899447892,-0.005795063525292869,1
0,-6.988221,0.31122905,0.45016304,0.61450815,23.184734052570214,0.004197060032210113,1
0,-6.766955,0.3910198,0.4851406,0.7531829,22.015724209650728,0.0037643463585138536,1
0,-6.449952,0.37120736,0.4844453,0.96599716,21.903729786320632,-0.0022969857192745614,1
0,-4.9667444,0.5766286,0.5055596,2.1433535,21.24030261609062,0.005580342125792088,1
0,-5.717436,0.30140874,0.55114037,0.74516827,21.01347852254775,-0.0039231517124760805,1
0,-5.490686,0.6651047,0.41340658,3.137494,23.571192107417144,-0.026169646047921116,1
0,-6.279076,0.3093507,0.5474652,0.5357801,21.35258999942608,0.008584079133102164,1
0,-5.8438025,0.45104998,0.5398082,0.8146721,21.31867899727889,-0.0013810739264193568,1
0,-5.9264193,0.53839636,0.48593196,2.429933,22.477194497763616,-0.009603355318718034,1
0,-7.0407286,0.35075238,0.47785398,0.8134575,22.809671878511917,-0.005285831726001119,1
0,-6.7265587,0.35326844,0.46685863,1.0807893,23.040566497249213,0.004758122597790018,1
0,-5.694986,0.60345596,0.4275813,2.456019,23.61523545214183,0.0007020634402938953,1
0,-6.0128284,0.36697036,0.45186177,1.0763696,22.638275982668834,0.004083194739326973,1
0,-5.1509953,0.59168476,0.45349073,3.5775537,22.946600987774396,-0.0088984281013138,1
0,-6.7864227,0.42151415,0.45977053,1.6217937,23.22678830336998,0.010981679450513301,1
0,-5.398052,0.5506854,0.5146511,1.6730871,21.136352106409074,-0.007006702770901094,1
0,-7.5313444,0.2667009,0.53251624,0.2927215,20.904709896278593,0.007799385104799037,1
0,-5.8700943,0.4807334,0.5048186,1.7652613,22.470269715783363,-0.004943799804617452,1
0,-7.220166,0.26385707,0.49864486,0.33934027,21.821625800058634,-0.005297387274092836,1
0,-5.2787333,0.50358266,0.47014585,2.631298,22.02361994849453,-0.009317861032246933,1
0,-6.7972946,0.33042336,0.5199215,0.5740011,21.750404125726213,-0.012022233303724823,1
0,-7.285321,0.2940288,0.4603149,0.6309501,22.593513675686726,-0.02559469986172189,1
0,-5.671346,0.5279682,0.4907972,0.96379614,22.430377219537725,0.008156423147481913,1
0,-6.915105,0.31829587,0.53791,0.4942425,21.480830548003173,-0.0041532103084728255,1
0,-7.44471,0.34914565,0.4538585,0.61607283,23.49871723342642,-0.0016728537700250962,1
0,-9.08867,0.18334858,0.5787542,0.16339672,20.669331376273927,-0.0005284784372612822,2
0,-8.659538,0.17573069,0.54555565,0.20987396,21.598223946541367,-0.002350649051114012,2
0,-9.412571,0.12932397,0.5351133,0.1013919,21.43950242590801,-0.0031166261926773423,2
0,-8.411415,0.17714868,0.57807046,0.16652851,21.285904371859143,0.0033161915153607454,2
0,-8.865663,0.11392341,0.4856846,0.13898388,21.495464868696114,0.00011923198380600507,2
0,-9.245535,0.14784251,0.5832261,0.101186246,20.208152013870784,0.00379117510873662,2
0,-9.258618,0.1849723,0.6166693,0.1731942,20.129632241931876,0.0033480121530790473,2
0,-8.451072,0.15733083,0.5482175,0.2018024,20.890084671139366,0.0075527553898899575,2
0,-9.031982,0.13886419,0.5438449,0.11681527,21.74833089180412,-0.0003633324305777068,2
0,-8.465625,0.21475793,0.53757435,0.41007274,21.168177763332285,0.00421423721045124,2
0,-8.855767,0.19623415,0.5706052,0.26941925,20.866903008184597,0.0009176948925465823,2
0,-8.410785,0.15764229,0.5289837,0.20850003,21.51775349171692,-0.0007220606332694609,2
0,-8.940584,0.15565261,0.5719896,0.10367805,20.45332604827634,-0.007612511162359117,2
0,-8.861209,0.20948963,0.57849663,0.21534121,21.699378922528762,-0.0022468645707506593,2
0,-9.028677,0.11497293,0.54500765,0.08609979,22.10014819272924,-0.007137192159122837,2
0,-8.866308,0.15578921,0.60215896,0.118678264,19.925783190077134,0.005850256892568202,2
0,-9.541313,0.12074911,0.5402242,0.088313766,21.49614061206595,-6.873799637021622e-05,2
0,-9.196763,0.21906444,0.5565918,0.16231897,20.849202144467974,-0.005138520027404326,2
0,-8.5923395,0.17257862,0.5764985,0.16887379,19.989600337673245,0.007853681830592886,2
0,-9.408846,0.16700825,0.5926283,0.104294896,20.133976031450704,-0.0032945660655990237,2
0,-9.206633,0.11871212,0.5657957,0.06326115,20.22958668271494,0.002505534478786871,2
0,-9.316697,0.14705017,0.6109374,0.07733079,20.48280242065386,0.006602276493351179,2
0,-9.520187,0.15600082,0.5869904,0.09944704,20.784673240218783,0.003379776382863306,2
0,-8.463368,0.19112958,0.5471912,0.20946135,20.408883578461484,0.0010237663476382127,2
0,-8.521643,0.136667,0.5417543,0.12392816,21.22071618799856,0.001165838467128493,2
0,-9.442905,0.17460068,0.549119,0.1564608,21.051839095473806,-0.006445073471194885,2
0,-9.640852,0.13761842,0.5656249,0.08219072,21.04243565990772,0.0010972025285124203,2
0,-9.124772,0.19575024,0.54968053,0.1865031,21.55880859666704,-0.0026107618612304646,2
0,-9.354991,0.15537398,0.56631005,0.22072035,20.804707206696065,0.0022338934273832493,2
0,-9.114635,0.13989675,0.58612007,0.15767883,21.169221212930978,0.009051171034379454,2
0,-8.7623,0.14857773,0.5355295,0.22615787,20.992519703599587,-0.0025506050540164346,2
0,-8.801375,0.12148872,0.59737456,0.08662081,20.462940983253226,0.0010121336226311965,2
0,-9.244974,0.13536888,0.58189744,0.07930788,20.472174949055432,-0.0024388759396357777,2
0,-9.519589,0.1386537,0.58409125,0.11771394,20.222693160084667,0.0007248617150447948,2
0,-9.116098,0.13515912,0.50711143,0.12954843,21.477322968644774,0.005059427467164577,2
0,-9.359056,0.12310712,0.55290145,0.12064956,21.087952452174612,0.006355163016161572,2
0,-8.728528,0.1655349,0.5016193,0.31515503,21.03434606188666,0.012587793560356171,2
0,-9.306011,0.20020497,0.5585866,0.18973245,21.38257802402557,-0.0013376747240373315,2
0,-8.539224,0.17004438,0.53282326,0.30512357,20.930377857518604,-0.00589741195289464,2
0,-9.417612,0.19400539,0.55477184,0.26202047,21.718620917118205,0.004066149918146492,2
0,-8.363449,0.22175708,0.54288524,0.4830224,20.385380106553775,0.0038953177195612276,2
0,-8.986821,0.13924792,0.58842766,0.096999735,20.241986466782027,0.014774439359449628,2
0,-9.303007,0.16940708,0.58379304,0.1583448,20.092860063518312,0.003137518120256807,2
0,-9.152703,0.12027194,0.55372244,0.10834844,20.791889487092153,0.005642525766449267,2
0,-8.513496,0.20421112,0.53499514,0.3334504,21.61735564173571,-0.0020526419910545306,2
0,-9.090877,0.17083296,0.5560736,0.1325998,20.36969667202839,0.005914759616999305,2
0,-8.709222,0.15619794,0.5318785,0.18916741,21.016243167143593,0.0003252720009338939,2
0,-9.578173,0.17312068,0.53026766,0.12365571,22.17975807539785,0.015030521265829669,2
0,-9.278408,0.17670207,0.6255217,0.13826689,19.812130759637423,-0.00018218548507713042,2
0,-8.931039,0.19713603,0.54787374,0.16054711,21.418137719304443,0.0057310259462940915,2
0,-7.08727,0.1718775,0.41287157,0.43959177,22.321245153533006,0.0045617409551642,3
0,-7.111663,0.16811645,0.42840287,0.3714065,22.266809091987568,-0.016587044040889485,3
0,-7.1466856,0.16648318,0.4614073,0.37112623,21.69228656746966,-0.0023609942797383765,3
0,-7.1365447,0.17380239,0.4435424,0.37812436,21.816474170300577,-0.01433306900804615,3
0,-6.705114,0.13592094,0.38587198,0.2980025,22.902767969990077,-0.020190035267592298,3
0,-6.786242,0.18307288,0.41729724,0.4372909,21.967962581454476,0.0033959380432724054,3
0,-7.748582,0.07387259,0.4998741,0.12803932,20.439637086253093,-0.020215410194058075,3
0,-7.368098,0.13312057,0.5010452,0.23519203,20.928910344823134,-0.005537613021972078,3
0,-6.2875814,0.16302995,0.38779637,0.45779115,22.38311125101263,-0.025734746640000472,3
0,-7.761885,0.072348654,0.50767285,0.11601419,20.50464020985186,-0.004285148421105893,3
0,-7.9094543,0.072811,0.4783051,0.123116374,20.372127495030156,-0.012602038857037605,3
0,-7.144639,0.13456376,0.4033018,0.23146771,22.563479924930412,-0.019302467131152728,3
0,-6.6033187,0.168067,0.45342067,0.34497213,22.56243034880618,-0.0007422509144189598,3
0,-7.51511,0.066453926,0.45833746,0.098496914,21.227792470578983,0.00529809447717518,3
0,-9.326361,0.051951904,0.41337278,0.03426242,21.789424376247418,-0.00343239591727567,3
0,-6.8142343,0.15935577,0.44278857,0.3517971,21.725304148709316,-0.0021085483820899222,3
0,-6.9254923,0.18281005,0.41088733,0.36720395,22.340065214271437,-0.014023751253183605,3
0,-7.6890664,0.093431234,0.43439528,0.13244233,21.723116578966085,-0.002826629081338144,3
0,-7.759362,0.13800444,0.48919514,0.17699552,21.39104947308138,-0.004902056822143644,3
0,-6.757131,0.18735045,0.46865633,0.33318958,21.245390977103643,0.0006678978835668714,3
0,-7.1760864,0.1689264,0.4798443,0.30715272,21.17810450878763,-0.004325765503437099,3
0,-7.164914,0.1616959,0.46235546,0.34458303,20.948547365468944,0.011352284085094214,3
0,-7.9312263,0.07876176,0.49583682,0.11220786,20.630707197116188,-0.013138537403896816,3
0,-7.472651,0.1778317,0.4559056,0.34134024,21.481206698026142,-0.020375818022440092,3
0,-7.180912,0.13214831,0.41734603,0.2795186,22.788642833379644,0.01781591370795168,3
0,-6.9820166,0.16936646,0.4501299,0.37989765,21.796216022553796,0.009324152864247271,3
0,-7.0996017,0.16442935,0.41817865,0.40521368,21.954285718896262,0.004064195509486612,3
0,-6.785051,0.16639,0.46954736,0.45228577,21.184556245472685,-0.019405620479780453,3
0,-6.6809716,0.16239938,0.4582313,0.39349753,20.950600831630716,-0.01306217758110081,3
0,-6.054326,0.15624946,0.44706297,0.42140058,21.355694167153388,0.012089846669976166,3
0,-6.7345343,0.20257887,0.36454806,0.60254997,22.67204594226062,-0.02329479949991156,3
0,-6.3519187,0.15474628,0.49954298,0.3331257,21.106734436139373,-0.00658453457950624,3
0,-7.18508,0.16122858,0.4940568,0.33802056,21.106499947808555,0.009702229266026602,3
0,-7.3363976,0.16050594,0.43142018,0.33848432,21.936013493195706,0.006901367097357294,3
0,-7.216779,0.15455015,0.43739203,0.335873,21.822589071359378,0.003684773134394122,3
0,-6.862475,0.16072047,0.39291656,0.34831458,22.334578999723284,-0.012951323896741739,3
0,-6.5926886,0.172372,0.43493202,0.5004858,22.04932735704847,-0.017623239246482077,3
0,-7.1007032,0.15199317,0.47033325,0.32683694,21.131541632438406,-2.3513605820358252e-05,3
0,-6.6732626,0.18135063,0.4121543,0.47149253,22.55820485708468,-0.017819463143586064,3
0,-7.1278777,0.15452462,0.46629736,0.31878924,21.402953567986547,-0.02224051301989156,3
0,-6.4899597,0.18617365,0.4676453,0.4783698,21.194282926172068,-0.022831400339073906,3
0,-7.2653747,0.13151567,0.48718378,0.24905434,20.849205541474532,0.0016210551630168706,3
0,-7.0524445,0.16397722,0.4513123,0.40197822,21.60609439216434,-0.012779729927005266,3
0,-6.4939065,0.13851528,0.42875615,0.25653064,21.096879073128783,-0.01838277323976756,3
0,-6.328465,0.21623336,0.4906057,0.6787935,21.219764254343094,-0.035652602028150675,3
0,-7.6046867,0.13567351,0.4112226,0.22010703,22.316541506335764,-0.01193500999734476,3
0,-7.2712464,0.15041049,0.44719788,0.35464227,21.731356106501867,-0.0031873700157018653,3
0,-6.7797837,0.17349419,0.4027284,0.39170748,22.35941090672487,-0.009008972469359056,3
0,-7.142123,0.15045188,0.48984274,0.2517631,20.866697797482654,0.005245742552485312,3
0,-6.8066483,0.1663547,0.449285,0.36560196,21.562752483839898,-0.026899480463019126,3
0,-6.8987327,0.18746418,0.50311464,0.32722148,23.46392456502822,0.029198080522840297,4
0,-6.358987,0.21441105,0.45082638,0.41112596,26.3357699846145,0.008908081252681365,4
0,-6.5338964,0.1903218,0.46110418,0.32675028,24.944651830030615,0.02723703580631121,4
0,-6.792984,0.19423313,0.4922363,0.3504759,24.10846938477883,0.024923586689839156,4
0,-8.141239,0.06173134,0.395906,0.056235578,22.254670311633873,0.038870157860215325,4
0,-6.856929,0.1781735,0.4588225,0.2551629,25.73096787149695,0.03157342329851246,4
0,-7.132386,0.15606835,0.47680214,0.24860452,23.41384051674698,-0.00511834258489136,4
0,-7.9210725,0.06733077,0.48422238,0.04937399,21.631073380034714,-0.005524353456705262,4
0,-7.0210023,0.1630427,0.43579444,0.2848321,25.296189409045244,0.028907940047011884,4
0,-6.85085,0.21386503,0.48697814,0.42016897,24.406797437119412,-0.035498334488241655,4
0,-6.7147827,0.22685862,0.49326372,0.46213353,24.817275718026885,-0.03487828956213774,4
0,-8.348906,0.06742948,0.4310499,0.058057662,22.37262450956026,-0.03901376822997777,4
0,-6.720758,0.16958894,0.44130352,0.23234192,25.93413357027982,0.04057705368513657,4
0,-6.7108216,0.20753556,0.47408926,0.3789564,25.26178518145591,-0.038144658378052,4
0,-9.234357,0.049774073,0.41939363,0.025237564,24.191163971285825,0.03210512399619614,4
0,-6.9041643,0.1589032,0.4652078,0.21021849,24.96546748926891,0.02339350520252206,4
0,-7.165764,0.15697674,0.4129295,0.24941985,25.52649804595248,0.02842668334554553,4
0,-6.3494177,0.24751379,0.5014935,0.37154946,25.423779515237793,-0.023998864721320217,4
0,-8.081862,0.07945735,0.49976313,0.06211311,21.598592315849988,0.024337228813631703,4
0,-7.196473,0.15481843,0.5030282,0.18689163,23.94580543427882,0.03179462596125302,4
0,-7.240583,0.14249612,0.49406835,0.22957687,23.424176968283394,0.025559548629989187,4
0,-7.5653105,0.121013574,0.51002276,0.12014361,23.772516987867608,0.0151737833034647,4
0,-7.1423426,0.1981034,0.5030375,0.27777845,23.686323679768,-0.03371715739638701,4
0,-8.080637,0.0885586,0.49102822,0.09281026,21.992849188824298,-0.019795014233391816,4
0,-7.01196,0.12774885,0.4261304,0.1846009,25.335389797615395,0.029620559393872953,4
0,-6.7030396,0.25269786,0.4819754,0.5034498,25.69916164664611,-0.057233463825277886,4
0,-7.065969,0.13231644,0.4800004,0.14005286,24.178287473272146,0.018171665518123745,4
0,-7.141267,0.1737691,0.48893574,0.23868066,25.639297857809417,-0.0182145785259544,4
0,-7.7888923,0.10318625,0.51920265,0.10919668,22.361486406715752,-0.035254731069230355,4
0,-7.2403383,0.14354731,0.46444213,0.18816996,25.021251965882787,-0.015909850357746638,4
0,-7.5721526,0.098152675,0.43218634,0.111744754,23.241108899955517,-0.018173259646629924,4
0,-6.8749924,0.1403011,0.5078191,0.23409757,23.270482368148446,0.031109409838235343,4
0,-7.468068,0.1324666,0.5052503,0.15527341,24.143012496300937,0.03568415938883867,4
0,-7.2119246,0.15447053,0.4606879,0.25371364,25.19868374652191,0.02199781570255727,4
0,-7.1844244,0.18567415,0.4352657,0.38292676,24.92051041646945,0.030209045270757875,4
0,-6.9302588,0.19561547,0.45782673,0.3904609,25.339014945340438,0.02086780410987829,4
0,-7.4826317,0.09150073,0.42653546,0.10491028,23.83707436515487,0.013464690882853217,4
0,-7.211806,0.14307377,0.45886624,0.18711026,25.19426641257782,-0.03602393681164139,4
0,-7.7029333,0.09750636,0.41848087,0.1016377,24.02121641372649,0.02691273234957728,4
0,-7.063731,0.1898999,0.4657714,0.31139874,25.90289072639082,-0.030580124713768045,4
0,-7.81243,0.09164253,0.504302,0.08445941,22.3563852918494,-0.026548115876188907,4
0,-7.132886,0.1639551,0.4995257,0.25878257,22.9359911828455,0.021970255083976944,4
0,-7.122924,0.15474601,0.46314463,0.22332628,25.042560895659143,0.007471915406166182,4
0,-6.8342743,0.1666565,0.45140922,0.37425798,24.55475370906358,0.026617261438685844,4
0,-7.625788,0.08223792,0.5039268,0.07639377,22.293029393540206,0.020438423801223,4
0,-6.9575834,0.18429485,0.44013253,0.3315184,24.684522549030252,0.039226440418950466,4
0,-7.1024466,0.1862565,0.46868798,0.26907465,25.493597184507998,0.017519322009213332,4
0,-7.183397,0.13645019,0.44491124,0.14362253,25.422269710976263,0.04297837200843968,4
0,-6.8279114,0.19799188,0.4647902,0.403523,24.05160661437017,0.037814872949379665,4
0,-7.0016847,0.17029162,0.4404416,0.24725488,26.1627674043309,0.02918490439848435,4
0,-7.514531,0.40689054,0.5415288,0.5399015,22.616247931474796,-0.0027440242615747548,5
0,-7.857329,0.47225565,0.47729826,1.0691254,24.41090023945535,0.014947939093895723,5
0,-8.0038805,0.4838851,0.5002864,0.9320607,23.240761283455473,-0.016041082390071897,5
0,-7.7818937,0.38029632,0.54155165,0.5675721,22.651736593675157,-0.006106330647699074,5
0,-7.455218,0.35794258,0.4800285,0.6669755,22.970908653017496,0.00557597973825552,5
0,-7.6564493,0.45607597,0.5257581,0.9361667,23.039181085874905,0.009623460877399162,5
0,-7.9793334,0.49430028,0.50531495,0.9950733,22.841504751609868,-0.009493796374026316,5
0,-6.282048,0.63927966,0.4842029,2.7638807,22.245058282259812,-0.005738640030899921,5
0,-7.484942,0.30539706,0.5198535,0.41441086,23.945647225629866,-0.007299502775200935,5
0,-7.884089,0.44212115,0.51153487,1.2128307,22.11681928730766,-0.0034014564110258338,5
0,-8.012666,0.44656563,0.530031,1.1257355,21.98517196797939,0.0008605534964185872,5
0,-6.2006536,0.5419969,0.44350302,2.1135688,23.893742447818425,0.006388760441829406,5
0,-7.896445,0.5167548,0.5039536,0.90834415,23.530048696979822,0.0076548025817902085,5
0,-8.139021,0.37871322,0.49686503,0.8063364,22.689460230387247,-0.017160797657141392,5
0,-7.4774084,0.39076275,0.522738,0.66624343,23.241141135584993,-0.005595444929932448,5
0,-7.9858766,0.43809628,0.49483538,0.9304187,23.349350300804872,-0.009907105111490509,5
0,-7.437812,0.40995353,0.5377365,0.4286536,23.25376655339045,-0.0011728358985952931,5
0,-8.116434,0.50576806,0.48733416,0.9132148,23.087344516819435,-0.014833188567697268,5
0,-6.85731,0.52128184,0.54355145,1.5938022,21.246747863171606,-0.009640237208862762,5
0,-8.080786,0.41630915,0.55108416,0.618636,21.803299769406575,-0.0038951920076794604,5
0,-7.695306,0.3980541,0.5231717,0.46709839,22.394958293468658,-0.009241299793138568,5
0,-7.788848,0.45726544,0.566686,0.61885047,22.519241325235534,-0.0010375798982292146,5
0,-8.401387,0.3359679,0.52831894,0.61941665,22.248302661293696,-0.0040950660795941495,5
0,-6.483049,0.70722526,0.52429897,3.0510225,21.499726963717258,0.007466024972981808,5
0,-7.0271463,0.43141773,0.4649649,1.0079505,23.51499145137149,-0.0037165156252358562,5
0,-8.01783,0.5513525,0.49912727,1.2636044,23.231880421745277,0.0010586479926944928,5
0,-7.889786,0.3334223,0.54916877,0.42197114,22.074088270762026,-0.0060051142692685916,5
0,-7.870392,0.38812,0.4809836,0.854653,22.923090894115084,-0.025641183646607474,5
0,-7.1930633,0.41887915,0.5442182,1.0064608,21.146873823193594,-0.005249515571032463,5
0,-7.8874483,0.5736883,0.5356198,1.5917025,22.395489727518406,-0.0018506087473743492,5
0,-6.494642,0.5222307,0.47041914,1.5547814,23.295352798373813,-0.0017335714651907266,5
0,-7.665666,0.28467625,0.5519341,0.3346972,22.20496096552165,0.0010672573490729815,5
0,-7.943834,0.36278316,0.5432884,0.4698878,22.137480696011302,0.0035829220695613676,5
0,-7.945554,0.35207725,0.5306637,0.6527873,22.478544819853948,-0.002331141418895312,5
0,-7.6842995,0.3903153,0.5220657,0.7200483,23.194578860339846,-0.00943579776876023,5
0,-7.7760215,0.39259455,0.51771474,0.835513,22.764080466325016,-0.005852636579983438,5
0,-6.259853,0.7029566,0.4154218,3.6825056,24.28449954079397,0.001248578631373537,5
0,-7.882698,0.583612,0.519991,1.17909,23.049006154186195,-0.009795566343448194,5
0,-5.680828,0.746314,0.44865692,4.22383,23.667935455375478,-0.010321423969396415,5
0,-8.132776,0.48568442,0.4986579,1.330464,23.188040274827397,-0.015408487415545033,5
0,-5.8796854,0.772756,0.5253844,3.2991724,21.822198898732847,-0.009674493219916529,5
0,-7.7875643,0.3593092,0.5256818,0.46869403,22.42443864907568,-0.0010974925172046988,5
0,-7.7909102,0.34084368,0.52957827,0.52552176,21.976743416253175,-0.0003062828079878008,5
0,-7.5428023,0.35307032,0.47282863,0.7336312,23.30689329792651,-0.014382657717594486,5
0,-5.669605,0.7734028,0.54103833,3.0035849,21.431486980915288,-0.0020590465818411704,5
0,-7.8206344,0.2887211,0.5290483,0.36264035,22.50526782152961,-0.007363034698666935,5
0,-8.037739,0.45979342,0.4977264,1.0706224,22.765465111584117,-0.0024540410083764377,5
0,-7.9547167,0.3232695,0.49879456,0.49108884,23.732950555539073,-0.011375209589741813,5
0,-7.5819182,0.28413388,0.54400134,0.32781297,22.471341418185084,0.0077583936723807645,5
0,-8.239036,0.3948817,0.50853723,0.8478308,22.788329058793206,-0.004208947333039126,5
